epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,2836.21,1.11173,1.36303,1.71949,0.65697,0.52507,0.57092,0.26703,1.24925,1.43326,1.99888,0.00813823,0.00813823,0.00813823
43,2906.84,1.1149,1.3649,1.72629,0.66068,0.5309,0.57929,0.26549,1.24928,1.41285,2.00213,0.00809282,0.00809282,0.00809282
44,2974.33,1.11101,1.37366,1.72543,0.67401,0.49888,0.56853,0.26767,1.23289,1.44889,1.97531,0.00804741,0.00804741,0.00804741
45,3042.32,1.10049,1.33355,1.70589,0.64666,0.5182,0.57349,0.2695,1.23257,1.39443,1.9606,0.008002,0.008002,0.008002
46,3110.47,1.09194,1.32778,1.69984,0.65387,0.50112,0.5709,0.27534,1.19622,1.39973,1.9278,0.00795659,0.00795659,0.00795659
47,3179.73,1.09849,1.3239,1.69677,0.67355,0.50562,0.576,0.27287,1.22761,1.39348,1.94383,0.00791118,0.00791118,0.00791118
48,3249.69,1.08694,1.31379,1.67674,0.673,0.52022,0.58602,0.28051,1.22092,1.37884,1.95527,0.00786577,0.00786577,0.00786577
49,3317.46,1.08208,1.2983,1.68251,0.65673,0.53202,0.58679,0.28066,1.20752,1.35359,1.94305,0.00782036,0.00782036,0.00782036
50,3384.93,1.0804,1.30087,1.68296,0.67099,0.52809,0.59239,0.27915,1.22182,1.39304,1.95767,0.00777495,0.00777495,0.00777495
51,3452.57,1.07133,1.28513,1.67833,0.69252,0.51877,0.59145,0.28589,1.20612,1.36373,1.93779,0.00772955,0.00772955,0.00772955
52,3520.54,1.06746,1.2701,1.6683,0.6454,0.54807,0.59807,0.2872,1.20195,1.3544,1.92464,0.00768414,0.00768414,0.00768414
53,3588.33,1.06939,1.2758,1.6705,0.68992,0.51798,0.59765,0.28969,1.20495,1.3524,1.92188,0.00763873,0.00763873,0.00763873
54,3656.55,1.05649,1.25262,1.64563,0.65204,0.54216,0.5937,0.28702,1.18846,1.36094,1.91342,0.00759332,0.00759332,0.00759332
55,3724.41,1.05822,1.25259,1.65148,0.69552,0.52697,0.60261,0.29388,1.19395,1.33417,1.91964,0.00754791,0.00754791,0.00754791
56,3791.78,1.04969,1.23614,1.65072,0.6613,0.54297,0.60109,0.29106,1.20071,1.31529,1.92848,0.0075025,0.0075025,0.0075025
57,3859.27,1.04692,1.24275,1.6435,0.66552,0.5427,0.60134,0.29433,1.18889,1.3234,1.92065,0.00745709,0.00745709,0.00745709
58,3926.28,1.04087,1.22563,1.62901,0.67606,0.54551,0.60051,0.29653,1.18232,1.30035,1.90902,0.00741168,0.00741168,0.00741168
59,3993.5,1.04596,1.22595,1.635,0.68768,0.53191,0.59982,0.29866,1.17172,1.29945,1.89541,0.00736627,0.00736627,0.00736627
60,4060.27,1.03883,1.21904,1.62943,0.66893,0.53804,0.60254,0.30092,1.16097,1.31605,1.88759,0.00732086,0.00732086,0.00732086
61,4127.75,1.02456,1.19456,1.61947,0.70374,0.53258,0.61675,0.30516,1.18156,1.32808,1.90894,0.00727545,0.00727545,0.00727545
62,4195.32,1.02244,1.18681,1.61736,0.70782,0.53427,0.61817,0.30809,1.16861,1.29615,1.89659,0.00723005,0.00723005,0.00723005
63,4263,1.02414,1.18607,1.61563,0.70658,0.53572,0.61681,0.30963,1.17429,1.31396,1.89482,0.00718464,0.00718464,0.00718464
64,4330.46,1.01566,1.17613,1.60706,0.68488,0.52978,0.60338,0.30365,1.17143,1.31743,1.88311,0.00713923,0.00713923,0.00713923
65,4397.9,1.00863,1.16789,1.59738,0.69324,0.53483,0.61755,0.30962,1.16497,1.27612,1.89894,0.00709382,0.00709382,0.00709382
66,4464.26,1.00387,1.15281,1.59495,0.68548,0.53258,0.60412,0.30539,1.16242,1.28689,1.89752,0.00704841,0.00704841,0.00704841
67,4530.78,1.00204,1.15377,1.58619,0.70026,0.54663,0.62133,0.31831,1.13958,1.25439,1.85024,0.007003,0.007003,0.007003
68,4597.34,0.99526,1.14397,1.58051,0.67074,0.55,0.61305,0.31567,1.14397,1.267,1.86979,0.00695759,0.00695759,0.00695759
69,4663.98,0.99397,1.13535,1.58081,0.70975,0.54264,0.62286,0.31516,1.14618,1.26558,1.86084,0.00691218,0.00691218,0.00691218
70,4730.65,0.99119,1.14119,1.5741,0.69771,0.53422,0.61205,0.31379,1.14117,1.28659,1.84561,0.00686677,0.00686677,0.00686677
71,4797.43,0.98958,1.13302,1.57468,0.67367,0.54775,0.62473,0.3211,1.1361,1.24605,1.85125,0.00682136,0.00682136,0.00682136
72,4864.07,0.98756,1.12973,1.56397,0.68146,0.55645,0.63005,0.32423,1.1196,1.22611,1.82503,0.00677595,0.00677595,0.00677595
73,4930.72,0.97718,1.11129,1.55425,0.69301,0.55337,0.62694,0.32069,1.1431,1.24673,1.84235,0.00673055,0.00673055,0.00673055
74,4997.52,0.97585,1.11028,1.55901,0.66816,0.5618,0.63501,0.32772,1.13187,1.22815,1.83198,0.00668514,0.00668514,0.00668514
75,5064.37,0.97638,1.11075,1.54684,0.69404,0.55562,0.62594,0.32186,1.13137,1.22826,1.83753,0.00663973,0.00663973,0.00663973
76,5130.9,0.96824,1.09176,1.54553,0.69497,0.56067,0.63327,0.32714,1.12365,1.22462,1.83294,0.00659432,0.00659432,0.00659432
77,5197.67,0.96926,1.10584,1.53588,0.71594,0.54372,0.62541,0.32409,1.11631,1.21904,1.82019,0.00654891,0.00654891,0.00654891
78,5264.22,0.96233,1.0899,1.54073,0.70253,0.55056,0.63429,0.3309,1.11598,1.19771,1.82462,0.0065035,0.0065035,0.0065035
79,5331.22,0.96658,1.095,1.53473,0.71269,0.54213,0.63244,0.33199,1.1283,1.21074,1.84129,0.00645809,0.00645809,0.00645809
80,5397.77,0.95408,1.08396,1.52712,0.70315,0.55843,0.63518,0.33056,1.11385,1.20175,1.82247,0.00641268,0.00641268,0.00641268
81,5465.09,0.9518,1.07895,1.52336,0.69434,0.55169,0.63053,0.33154,1.11934,1.22092,1.82794,0.00636727,0.00636727,0.00636727
82,5532.91,0.94746,1.07481,1.50756,0.69098,0.55787,0.63322,0.33314,1.12216,1.2091,1.85024,0.00632186,0.00632186,0.00632186
83,5599.9,0.9429,1.06713,1.51784,0.68781,0.56854,0.63383,0.3328,1.11145,1.21349,1.81821,0.00627645,0.00627645,0.00627645
