epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,5053.82,1.04777,1.33504,1.56244,0.67653,0.4927,0.57719,0.28118,1.16535,1.41191,1.80033,0.00811,0.00811,0.00811
44,5172.55,1.04846,1.33299,1.55978,0.62554,0.54326,0.59167,0.28457,1.17302,1.40959,1.79852,0.008065,0.008065,0.008065
45,5289.46,1.04318,1.32923,1.55411,0.61249,0.54157,0.59154,0.27998,1.17232,1.41335,1.81474,0.00802,0.00802,0.00802
46,5405.52,1.03886,1.30213,1.54941,0.65433,0.54554,0.60878,0.28764,1.17615,1.39314,1.83483,0.007975,0.007975,0.007975
47,5521.11,1.03474,1.2934,1.55074,0.6243,0.54799,0.58252,0.28318,1.1755,1.37819,1.82104,0.00793,0.00793,0.00793
48,5637.02,1.03194,1.27586,1.54492,0.67676,0.51011,0.5946,0.28796,1.16398,1.37777,1.80133,0.007885,0.007885,0.007885
49,5754.77,1.03212,1.28401,1.54083,0.63261,0.5309,0.58556,0.28473,1.16161,1.40199,1.80423,0.00784,0.00784,0.00784
50,5879.37,1.02644,1.27752,1.53523,0.65371,0.53315,0.59626,0.29572,1.15481,1.40249,1.80971,0.007795,0.007795,0.007795
51,5998.73,1.01651,1.25014,1.53312,0.64686,0.52792,0.59383,0.2873,1.15407,1.36514,1.79886,0.00775,0.00775,0.00775
52,6115.28,1.02143,1.24574,1.52239,0.64387,0.55763,0.61705,0.30262,1.15548,1.33606,1.79646,0.007705,0.007705,0.007705
53,6234.27,1.01457,1.22907,1.53292,0.67285,0.5264,0.59667,0.29276,1.16787,1.35132,1.81832,0.00766,0.00766,0.00766
54,6349.97,1.01347,1.22156,1.51755,0.65599,0.56027,0.62173,0.3037,1.16611,1.30342,1.81358,0.007615,0.007615,0.007615
55,6465.42,1.0126,1.22359,1.5267,0.64375,0.57079,0.61268,0.30453,1.14661,1.31555,1.8201,0.00757,0.00757,0.00757
56,6580.81,1.00401,1.20169,1.51845,0.65094,0.5736,0.61949,0.30527,1.17269,1.2968,1.84976,0.007525,0.007525,0.007525
57,6696.59,1.00337,1.20431,1.50341,0.62076,0.56798,0.60697,0.30521,1.15093,1.31912,1.81217,0.00748,0.00748,0.00748
58,6812.85,0.99839,1.19834,1.51306,0.66522,0.55562,0.61809,0.30897,1.1469,1.28831,1.80693,0.007435,0.007435,0.007435
59,6929.8,0.99067,1.17669,1.50194,0.64943,0.55,0.6136,0.309,1.14073,1.29293,1.80066,0.00739,0.00739,0.00739
60,7047.42,0.98799,1.17589,1.49388,0.64658,0.5807,0.63113,0.3149,1.15242,1.2764,1.80839,0.007345,0.007345,0.007345
61,7166.3,0.98298,1.15493,1.49012,0.65596,0.57079,0.62786,0.31205,1.14825,1.26046,1.80651,0.0073,0.0073,0.0073
62,7281.46,0.98647,1.15968,1.49597,0.65369,0.55281,0.60864,0.30664,1.13942,1.30536,1.80809,0.007255,0.007255,0.007255
63,7397.03,0.98447,1.1558,1.48892,0.69251,0.53267,0.61891,0.31371,1.1397,1.30396,1.78852,0.00721,0.00721,0.00721
64,7513.56,0.97669,1.1413,1.48554,0.68333,0.54719,0.62995,0.32242,1.12737,1.28857,1.77662,0.007165,0.007165,0.007165
65,7628.79,0.97347,1.1435,1.48246,0.67626,0.54888,0.62102,0.31648,1.14232,1.27583,1.80632,0.00712,0.00712,0.00712
66,7746,0.9599,1.1169,1.47394,0.66578,0.5674,0.63213,0.32042,1.14511,1.25256,1.81741,0.007075,0.007075,0.007075
67,7864.53,0.96733,1.11357,1.4753,0.66132,0.58483,0.63738,0.32659,1.12068,1.23931,1.7815,0.00703,0.00703,0.00703
68,7981.37,0.96789,1.12908,1.46684,0.67534,0.57191,0.63588,0.32697,1.11519,1.23167,1.77511,0.006985,0.006985,0.006985
69,8096.32,0.96214,1.11843,1.46118,0.70043,0.54607,0.63687,0.32986,1.11286,1.25443,1.77156,0.00694,0.00694,0.00694
70,8213.31,0.95578,1.10615,1.46221,0.70637,0.55952,0.64679,0.33389,1.12058,1.22199,1.79216,0.006895,0.006895,0.006895
71,8331.16,0.95134,1.09218,1.45467,0.68151,0.57978,0.64595,0.33226,1.10359,1.2091,1.77674,0.00685,0.00685,0.00685
72,8446.66,0.9564,1.09929,1.45994,0.71166,0.56158,0.65228,0.33682,1.11318,1.21383,1.77375,0.006805,0.006805,0.006805
73,8564.89,0.94957,1.0881,1.45575,0.67596,0.57894,0.64223,0.33242,1.1157,1.22657,1.78118,0.00676,0.00676,0.00676
74,8682.8,0.94023,1.07574,1.45125,0.66557,0.59101,0.64145,0.33426,1.10958,1.22371,1.78499,0.006715,0.006715,0.006715
75,8799.31,0.93832,1.06845,1.44256,0.66939,0.59382,0.65697,0.33531,1.11004,1.20108,1.77104,0.00667,0.00667,0.00667
76,8914.33,0.9379,1.06435,1.44731,0.67745,0.57921,0.64868,0.33745,1.10645,1.20593,1.76139,0.006625,0.006625,0.006625
77,9032.39,0.93583,1.05671,1.43686,0.66861,0.58146,0.64225,0.33577,1.10871,1.21838,1.78523,0.00658,0.00658,0.00658
78,9149.04,0.92831,1.06282,1.43034,0.65552,0.60169,0.64551,0.33559,1.11719,1.20527,1.79245,0.006535,0.006535,0.006535
79,9266.96,0.92443,1.04932,1.42517,0.69711,0.58185,0.65503,0.34371,1.08846,1.18368,1.74941,0.00649,0.00649,0.00649
80,9381.63,0.92048,1.04574,1.42813,0.71905,0.58202,0.66812,0.34722,1.09211,1.16999,1.75634,0.006445,0.006445,0.006445
81,9497.58,0.92008,1.03689,1.42387,0.67444,0.59045,0.6569,0.34401,1.09888,1.19293,1.77034,0.0064,0.0064,0.0064
82,9612.53,0.91781,1.03449,1.42643,0.71154,0.57247,0.65885,0.34814,1.10734,1.19968,1.78679,0.006355,0.006355,0.006355
83,9727.26,0.91237,1.03279,1.42038,0.71835,0.57191,0.6513,0.34177,1.10186,1.19854,1.78449,0.00631,0.00631,0.00631
