epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,3495.9,1.0986,1.31016,1.62757,0.64514,0.52303,0.57988,0.2659,1.19707,1.343,1.85739,0.00811,0.00811,0.00811
44,3576.85,1.09431,1.30155,1.63237,0.65488,0.51808,0.57803,0.26404,1.2153,1.30289,1.87614,0.008065,0.008065,0.008065
45,3657.83,1.08499,1.29598,1.62438,0.64897,0.50225,0.56772,0.26215,1.19834,1.32368,1.85597,0.00802,0.00802,0.00802
46,3738.45,1.08166,1.27981,1.62701,0.62688,0.52809,0.58002,0.26432,1.19283,1.31898,1.85925,0.007975,0.007975,0.007975
47,3819.68,1.07842,1.25751,1.60835,0.64235,0.53174,0.58989,0.26665,1.22594,1.30003,1.88291,0.00793,0.00793,0.00793
48,3900.75,1.08417,1.26205,1.61772,0.64134,0.52539,0.57158,0.26948,1.19528,1.31294,1.83644,0.007885,0.007885,0.007885
49,3981.3,1.08084,1.26587,1.60804,0.65006,0.52389,0.58269,0.26721,1.19257,1.30037,1.85216,0.00784,0.00784,0.00784
50,4062.01,1.07822,1.25341,1.6094,0.64146,0.51798,0.56773,0.26323,1.21177,1.29968,1.8667,0.007795,0.007795,0.007795
51,4142.76,1.07165,1.23428,1.598,0.64119,0.55281,0.59932,0.28099,1.20424,1.25179,1.8762,0.00775,0.00775,0.00775
52,4223.39,1.06391,1.21897,1.59458,0.64246,0.53933,0.59129,0.27364,1.18893,1.26324,1.84467,0.007705,0.007705,0.007705
53,4303.56,1.06985,1.23074,1.6002,0.65636,0.54607,0.60301,0.27854,1.18576,1.26885,1.83394,0.00766,0.00766,0.00766
54,4384.03,1.06021,1.21001,1.58532,0.64434,0.53427,0.59181,0.28425,1.17963,1.21713,1.83442,0.007615,0.007615,0.007615
55,4465.04,1.05951,1.20939,1.59171,0.65167,0.51236,0.57602,0.28246,1.17642,1.24015,1.83451,0.00757,0.00757,0.00757
56,4547.22,1.05311,1.20314,1.58675,0.65113,0.54629,0.58934,0.27879,1.19405,1.26046,1.87117,0.007525,0.007525,0.007525
57,4627.92,1.04957,1.18797,1.57615,0.65703,0.53488,0.59067,0.28052,1.1889,1.25817,1.863,0.00748,0.00748,0.00748
58,4709.24,1.04694,1.18342,1.5759,0.65463,0.54095,0.59812,0.28558,1.17814,1.25742,1.84986,0.007435,0.007435,0.007435
